closedday,company_name,ticker,market,price,industry,sector,prevclose,daysrange,revenue,open,wk52range,eps,volume,marketcap,dividend_yield,averagevol_3m,pe,beta,year1change,shares,nextearningsdate,crawling_YYYYMMDD,detailedmarketcap
20200828,Electronic Arts Inc,EA,NASDAQ,140.87,Software & Programming,Technology,141.77,140.02 - 142.34,5.79B,142.34,85.69 - 147.35,6.74,1553879,40.68B,N/A (N/A),2279362,20.82,0.91,51.42%,288796815 ,Nov 05 2020,20200829,40682807329 
20200828,Vornado Realty Trust,VNO,NYSE,37.16,Real Estate Operations,Services,36.88,36.41 - 37.51,1.71B,37,27.64 - 68.67,1.69,1553149,7.1B,2.12 (5.75%),2167813,21.03,1.32,-38.34%,191151142 ,Nov 02 2020,20200829,7103176437 
20200828,Cognizant Technology Solutions Corp Class A,CTSH,NASDAQ,67.69,Software & Programming,Technology,67.41,67.01 - 67.74,16.76B,67.38,40.01 - 71.48,2.96,1536856,36.7B,0.88 (1.30%),2943846,22.62,1.25,10.28%,542240742 ,Oct 28 2020,20200829,36704275826 
20200828,Broadway Financial Corporation,BYFC,NASDAQ,1.82,Regional Banks,Financial,1.79,1.79 - 1.95,9.58M,1.81,1.04 - 7.23,-0.02,1544391,51.03M,N/A (N/A),6155033,N/A,1.02,3.41%,28038967 ,Nov 09 2020,20200829,51030920 
20200828,Quest Diagnostics Incorporated,DGX,NYSE,110.75,Healthcare Facilities,Healthcare,110.01,108.77 - 111.1,7.53B,110.23,73.02 - 131.6,5.5,1527189,14.87B,2.24 (2.04%),1418861,21.82,1.36,8.21%,134302631 ,Oct 27 2020,20200829,14874016383 
20200828,Yum! Brands Inc,YUM,NYSE,97.45,Restaurants,Services,95.47,95.56 - 97.6,5.49B,96.03,54.95 - 119.59,3.33,1517060,29.37B,1.88 (1.97%),2049204,27.82,0.92,-16.93%,301399629 ,Oct 28 2020,20200829,29371393846 
20200828,Cigna Corp,CI,NYSE,181.15,Insurance (Accident & Health),Financial,177.08,175.96 - 181.44,154.56B,177.41,118.76 - 224.64,14.05,1511333,66.52B,0.04 (0.02%),1791538,13.05,0.69,18.79%,367200629 ,Nov 05 2020,20200829,66518393943 
20200828,Wheaton Precious Metals Corp,WPM,NYSE,53.04,Gold & Silver,Basic Materials,51.41,51.94 - 53.15,949.55M,52.17,18.66 - 57.88,0.79,1512615,23.81B,0.40 (0.78%),2587673,64.06,0.55,81.77%,448954561 ,Nov 10 2020,20200829,23812549915 
20200828,Chimera Investment Corporation,CIM,NYSE,9.07,Consumer Financial Services,Financial,9.04,8.98 - 9.1,1.34B,9.1,6.43 - 22.98,-1.39,1499174,2.1B,1.20 (13.27%),4628599,N/A,0.94,-52.31%,232020857 ,Oct 28 2020,20200829,2104429173 
20200828,Catalyst Pharmaceuticals Inc,CPRX,NASDAQ,3.32,Biotechnology & Drugs,Healthcare,3.22,3.21 - 3.33,119.76M,3.22,2.55 - 7.67,0.39,1501500,343.5M,N/A (N/A),1987875,8.87,1.69,-46.28%,103463460 ,Nov 04 2020,20200829,343498687 
20200828,Costco Wholesale Corp,COST,NASDAQ,348.37,Retail (Specialty),Services,346.36,345.5 - 349.06,160.88B,347.47,271.28 - 349.04,8.46,1487324,153.81B,2.80 (0.81%),2338779,39.74,0.68,17.47%,441523711 ,Sep 24 2020,20200829,153814000000 
20200828,CF Industries Holdings Inc,CF,NYSE,33.21,Chemical Manufacturing,Basic Materials,33.24,32.66 - 33.47,4.26B,33.42,19.75 - 52.3,1.75,1489062,7.1B,1.20 (3.61%),2469556,20.11,1.2,-31.19%,213879941 ,Oct 28 2020,20200829,7102952841 
20200828,Nexus Energy Services Inc,IBGR,OTC Markets,0.0225,Oil & Gas Operations,Energy,0.0201,0.0145 - 0.025,N/A,0.0248,0.0018 - 0.0363,-0.12,1477884,17.29M,0 (0%),1379100,N/A,2.49,67.91%,1330219000 ,N/A,20200829,29929928 
20200828,Stanley Black & Decker Inc,SWK,NYSE,165.52,Appliance & Tool,Consumer Cyclical,159.48,161.17 - 165.58,13.62B,161.73,70 - 173.67,5.29,1479842,26.43B,2.80 (1.76%),1202957,30.02,1.59,24.19%,159681745 ,Oct 22 2020,20200829,26430522432 
20200828,Consolidated Edison Inc,ED,NYSE,70.92,Electric Utilities,Utilities,71.07,70.1 - 71.26,12.27B,71.26,62.03 - 95.1,3.99,1480009,23.72B,3.06 (4.31%),1987712,18.41,0.2,-19.55%,334496595 ,Oct 29 2020,20200829,23722498517 
20200828,International Game Technology PLC,IGT,NYSE,11.83,Casinos & Gaming,Services,11.6,11.46 - 11.84,3.98B,11.72,3.6 - 16.25,-2.89,1471098,2.42B,0.6 (7.58%),2941396,N/A,1.92,-1.33%,204435333 ,Nov 12 2020,20200829,2418469989 
20200828,Hormel Foods Corporation,HRL,NYSE,50.62,Fish/Livestock,Consumer/Non-Cyclical,51.31,50.31 - 51.16,9.69B,51.05,39.01 - 52.96,1.7,1470318,27.28B,0.93 (1.81%),1696006,30.74,-0.04,19.25%,538951833 ,Dec 01 2020,20200829,27281741786 
20200828,Ball Corporation,BLL,NYSE,80.27,Containers & Packaging,Basic Materials,79.34,78.68 - 80.54,11.26B,79.21,51.26 - 82.82,1.1,1460033,26.21B,0.60 (0.76%),1905074,68.65,0.52,-0.20%,326566912 ,Oct 29 2020,20200829,26213526026 
20200828,Broadcom Inc,AVGO,NASDAQ,344.82,Semiconductors,Technology,339.14,337.7 - 344.82,22.89B,339,155.67 - 344.82,5.59,1458873,138.68B,13.00 (3.83%),2067518,58.67,0.94,21.69%,402185283 ,Sep 03 2020,20200829,138682000000 
20200828,FLIR Systems Inc,FLIR,NASDAQ,36.43,Communications Equipment,Technology,36.07,35.85 - 36.48,1.89B,36.33,23.85 - 59.44,1.05,1443393,4.78B,0.68 (1.89%),1603179,36.07,1.54,-26.11%,131121965 ,Oct 28 2020,20200829,4776773185 
20200828,Progressive Corp,PGR,NYSE,93.68,Insurance (Prop. & Casualty),Financial,93.31,93.12 - 93.82,40.54B,93.68,62.18 - 93.89,7.45,1425815,54.84B,0.40 (0.43%),2552510,11.94,0.53,23.60%,585396906 ,Oct 20 2020,20200829,54839982154 
20200828,Murphy Oil Corporation,MUR,NYSE,14.41,Oil & Gas Operations,Energy,14.39,14.25 - 14.71,2.66B,14.39,4.5 - 28.12,-4.71,1432396,2.21B,0.50 (3.47%),3382065,N/A,3.36,-22.11%,153598625 ,Oct 28 2020,20200829,2213356186 
20200828,Zions Bancorporation,ZION,NASDAQ,33.02,Regional Banks,Financial,33.29,32.76 - 33.5,1.47B,33.34,23.58 - 52.48,2.51,1423757,5.41B,1.36 (4.21%),1969988,13.76,1.68,-19.01%,163980710 ,Oct 19 2020,20200829,5414643044 
20200828,Chubb Ltd,CB,NYSE,126.39,Insurance (Prop. & Casualty),Financial,127.76,125.6 - 128.4,34.5B,128.22,87.54 - 167.74,4.78,1397561,57.05B,3.12 (2.44%),1949216,27.25,0.69,-19.69%,451365891 ,Oct 27 2020,20200829,57048134963 
20200828,Danaher Corporation,DHR,NYSE,205.64,Scientific & Technical Instr.,Technology,204.39,203.69 - 206.28,17.52B,205.31,119.6 - 209.38,3.88,1387082,145.88B,0.72 (0.35%),2301027,52.76,0.95,45.14%,709408837 ,Oct 15 2020,20200829,145883000000 
20200828,Owens-Illinois Inc,OI,NYSE,11.3,Containers & Packaging,Basic Materials,11.59,10.81 - 11.48,6.62B,11.41,4.31 - 15.64,-2.75,1391581,1.77B,0.2 (3.24%),2002386,N/A,1.77,13.57%,156955838 ,Nov 03 2020,20200829,1773600969 
20200828,Estee Lauder Companies Inc,EL,NYSE,222.93,Personal & Household Prods.,Consumer/Non-Cyclical,215.93,216.2 - 223.54,14.29B,216.2,137.26 - 223.54,3.54,1373173,80.25B,1.92 (0.89%),1301821,59.88,0.75,9.49%,359998626 ,Nov 03 2020,20200829,80254493694 
20200828,News Corp A,NWSA,NASDAQ,15.26,Printing & Publishing,Services,15.06,14.95 - 15.28,9.01B,15.15,7.9 - 15.45,-2.16,1374818,8.98B,0.20 (1.33%),2159548,N/A,1.54,10.58%,588623948 ,Nov 05 2020,20200829,8982401446 
20200828,Viavi Solutions Inc,VIAV,NASDAQ,13.21,Communications Equipment,Technology,13.18,13.11 - 13.33,1.14B,13.2,8.08 - 16.35,0.06,1345471,3.01B,N/A (N/A),2253107,237.07,0.85,-5.17%,228000000 ,Oct 28 2020,20200829,3011880000 
20200828,Steel Dynamics Inc,STLD,NASDAQ,30.2,Iron & Steel,Basic Materials,29.79,29.9 - 30.4,9.55B,30.05,14.98 - 35.78,2.48,1344427,6.35B,1.00 (3.36%),1744205,12.46,1.5,12.14%,210364813 ,Oct 14 2020,20200829,6353017353 
20200828,DISH Network Corporation,DISH,NASDAQ,34.82,Broadcasting & Cable TV,Services,34.71,34.43 - 34.89,12.81B,34.79,17.09 - 42.62,2.26,1327655,18.27B,N/A (N/A),2994744,15.34,1.74,3.23%,524560868 ,Nov 04 2020,20200829,18265209424 
20200828,Lincoln National Corporation,LNC,NYSE,37.39,Insurance (Life),Financial,37.01,36.52 - 37.54,16.93B,37.54,16.11 - 62.95,1.05,1328180,7.23B,1.60 (4.32%),1939989,36.82,2.26,-29.12%,193248120 ,Oct 28 2020,20200829,7225547207 
20200828,Thermo Fisher Scientific Inc,TMO,NYSE,424.48,Medical Equipment & Supplies,Healthcare,420.53,415.17 - 424.73,26.25B,420,250.21 - 432.38,9.31,1325043,167.92B,0.88 (0.21%),1309386,44.44,1.03,48.54%,395589400 ,Oct 21 2020,20200829,167920000000 
20200828,Unum Group,UNM,NYSE,19.01,Insurance (Life),Financial,18.84,18.72 - 19.11,11.91B,19.05,9.58 - 31.32,4.69,1318312,3.87B,1.14 (6.05%),3060546,4.06,1.71,-25.16%,203556974 ,Oct 21 2020,20200829,3869618076 
20200828,PNC Financial Services Group Inc,PNC,NYSE,112.35,Regional Banks,Financial,112.5,111.41 - 113.2,9.43B,113.2,79.41 - 161.79,5.62,1311909,47.69B,4.60 (4.09%),2722141,19.88,1.25,-12.43%,424502851 ,Oct 14 2020,20200829,47692895310 
20200828,Extreme Networks Inc,EXTR,NASDAQ,4.5,Communications Equipment,Technology,4.5,4.41 - 4.58,984.86M,4.52,1.43 - 8,-1.03,1290214,540.94M,N/A (N/A),1254635,N/A,1.93,-33.04%,120209507 ,Oct 29 2020,20200829,540942782 
20200828,Cytokinetics Inc,CYTK,NASDAQ,24.33,Biotechnology & Drugs,Healthcare,23.64,23.65 - 24.95,18.68M,23.65,7.72 - 29.2,-2.37,1286190,1.72B,N/A (N/A),872483,N/A,1.46,70.98%,70504701 ,Oct 29 2020,20200829,1715379375 
20200828,Aon PLC,AON,NYSE,200.11,Insurance (Miscellaneous),Financial,199.58,198.61 - 201.23,10.98B,201,143.93 - 238.19,7.51,1280424,46.36B,1.76 (0.88%),1463207,26.26,0.85,4.12%,231650336 ,Oct 23 2020,20200829,46355548737 
20200828,Molson Coors Brewing Co Class B,TAP,NYSE,37.89,Beverages (Alcoholic),Consumer/Non-Cyclical,37.57,37.43 - 37.99,9.93B,37.77,33.19 - 61.94,-0.75,1274069,8.21B,1.71 (6.20%),2239558,N/A,0.9,-25.78%,216628714 ,Oct 29 2020,20200829,8208061973 
20200828,HDFC Bank Limited ADR,HDB,NYSE,51.09,Regional Banks,Financial,49.41,50.14 - 51.27,N/A,50.21,29.5 - 65.38,1.37,1271708,84.08B,0.26 (0.93%),1993665,34.08,0.77,-4.45%,5483286460 ,Oct 27 2020,20200829,280141000000 
20200828,Athersys Inc,ATHX,NASDAQ,2.13,Biotechnology & Drugs,Healthcare,2.17,2.1 - 2.18,10K,2.17,1.13 - 4.38,-0.33,1267106,420.47M,N/A (N/A),3737105,N/A,-1.77,60.15%,197403562 ,Nov 04 2020,20200829,420469587 
20200828,Deere & Company,DE,NYSE,209.9,Constr. & Agric. Machinery,Capital Goods,209.83,208.75 - 210.8,35.73B,210.33,106.21 - 212.39,8.61,1261483,65.67B,3.04 (1.45%),1534362,22.21,0.94,34.14%,312858631 ,Nov 25 2020,20200829,65669026647 
20200828,State Street Corp,STT,NYSE,70.11,Misc. Financial Services,Financial,69.25,68.99 - 70.24,6.32B,69.69,42.6 - 85.89,6.25,1257079,24.71B,2.08 (3.00%),2189174,11.29,1.56,36.72%,352383250 ,Oct 19 2020,20200829,24705589658 
20200828,Helmerich and Payne Inc,HP,NYSE,16.99,Oil Well Services & Equipment,Energy,16.61,16.51 - 17.23,2.21B,16.6,12.4 - 47.45,-3.66,1262788,1.83B,1.00 (6.02%),2067069,N/A,2.18,-54.39%,107478166 ,Nov 12 2020,20200829,1826054040 
20200828,Nucor Corp,NUE,NYSE,45.99,Iron & Steel,Basic Materials,45.55,45.56 - 46.19,20.55B,45.73,27.53 - 58.7,1.67,1245179,13.88B,1.61 (3.53%),2067383,27.63,1.49,-5.78%,301895077 ,Oct 15 2020,20200829,13884154591 
20200828,Prudential Financial Inc,PRU,NYSE,69.64,Insurance (Life),Financial,69.36,68.85 - 70.11,60.12B,70,38.62 - 97.24,-0.62,1251726,27.48B,4.40 (6.34%),2990924,N/A,1.73,-12.44%,394610929 ,Nov 03 2020,20200829,27480705096 
20200828,Waste Management Inc,WM,NYSE,114.01,Waste Management Services,Services,114.27,113.21 - 114.3,15.1B,114.23,85.5 - 126.79,3.78,1242518,48.16B,2.18 (1.91%),1859528,29.51,0.74,-4.45%,422461187 ,Oct 21 2020,20200829,48164799930 
20200828,Pitney Bowes Inc,PBI,NYSE,5.84,Air Courier,Transportation,5.93,5.79 - 6,3.26B,6,1.67 - 7.13,-1.2,1220963,1.01B,0.20 (3.37%),3473750,N/A,2.92,64.51%,173082121 ,Oct 29 2020,20200829,1010799587 
20200828,CME Group Inc,CME,NASDAQ,177.03,Investment Services,Financial,176.45,175.31 - 177.81,5.12B,177.46,131.86 - 225.36,6.63,1220061,63.49B,3.40 (1.94%),1841788,25.87,0.29,-17.92%,358626902 ,Oct 29 2020,20200829,63487720461 
20200828,Ciena Corp,CIEN,NYSE,56.03,Communications Equipment,Technology,55.99,55.88 - 57.11,3.66B,56.17,30.58 - 61.51,2.05,1208823,8.61B,N/A (N/A),1803882,29.07,0.83,35.76%,153644375 ,Sep 03 2020,20200829,8608694331 
20200828,Accenture plc,ACN,NYSE,242.99,Computer Services,Technology,240.87,240.26 - 243.22,44.55B,241.97,137.15 - 243.22,7.68,1212222,161.42B,3.20 (1.33%),1909649,29.99,1.02,22.27%,664289845 ,Sep 24 2020,20200829,161416000000 
20200828,Big 5 Sporting Goods Corporation,BGFV,NASDAQ,6.31,Retail (Specialty),Services,6.27,6.23 - 6.55,955.92M,6.28,0.65 - 8.47,0.62,1209205,138.2M,0.40 (5.84%),2219953,10.68,2.63,237.43%,21901208 ,Nov 03 2020,20200829,138196622 
20200828,Entergy Corporation,ETR,NYSE,98.96,Electric Utilities,Utilities,97.26,96.81 - 99.11,10.44B,97.46,75.19 - 135.55,6.13,1196499,19.81B,3.72 (3.82%),1165947,16.47,0.55,-12.44%,200211323 ,Oct 27 2020,20200829,19812912524 
20200828,Intuit Inc,INTU,NASDAQ,346.11,Software & Programming,Technology,345,343.84 - 347.38,7.68B,346.73,187.68 - 358.84,5.06,1189442,90.26B,2.36 (0.69%),1217808,60.36,0.91,20.62%,260771340 ,Nov 19 2020,20200829,90255568487 
20200828,Site Centers Corp,SITC,NYSE,7.79,Real Estate Operations,Services,7.73,7.61 - 7.85,485.19M,7.85,3.78 - 15.85,0.23,1173798,1.5B,0.8 (15.38%),3182079,34.49,1.42,-43.75%,193191145 ,Oct 28 2020,20200829,1504959020 
20200828,Synovus Financial Corp,SNV,NYSE,22.55,Regional Banks,Financial,22.34,22.27 - 22.7,1.21B,22.59,10.92 - 40.32,2.55,1160225,3.32B,1.32 (5.91%),1509563,8.67,1.73,-36.66%,147312937 ,Oct 27 2020,20200829,3321906729 
20200828,PACCAR Inc,PCAR,NASDAQ,86.49,Auto & Truck Manufacturers,Consumer Cyclical,86.33,85.52 - 86.5,20.71B,86.09,49.11 - 91.13,4.74,1149889,29.94B,1.28 (1.47%),1671164,18.76,1.15,32.29%,346148924 ,Oct 27 2020,20200829,29938420437 
20200828,Nextera Energy Inc,NEE,NYSE,279.55,Electric Utilities,Utilities,278.88,277.24 - 279.97,18.98B,279.58,174.8 - 289.41,7.33,1154632,136.98B,5.60 (2.01%),1856556,38.26,0.22,26.42%,490000000 ,Oct 27 2020,20200829,136980000000 
20200828,Eversource Energy,ES,NYSE,84.77,Electric Utilities,Utilities,84.28,83.24 - 85.02,8.54B,84.37,60.69 - 99.42,3.49,1136558,29.05B,2.27 (2.69%),1502409,24.95,0.34,5.42%,342667836 ,Oct 28 2020,20200829,29047952458 
20200828,The Chefs Warehouse Inc,CHEF,NASDAQ,16.76,Retail (Grocery),Services,15.36,15.43 - 16.81,1.4B,15.44,3.59 - 42.06,-0.55,1143936,633.49M,N/A (N/A),1114524,N/A,1.97,-56.75%,37797548 ,Oct 28 2020,20200829,633486904 
20200828,Alphabet Inc Class A,GOOGL,NASDAQ,1639.43,Computer Services,Technology,1628.52,1625.61 - 1641.35,166.03B,1629.47,1008.87 - 1651.75,44.22,1121195,1.12T,N/A (N/A),1737300,34.03,1.06,37.28%,680163635 ,Oct 22 2020,20200829,1115080000000 
20200828,Paychex Inc,PAYX,NASDAQ,77.31,Business Services,Services,76.54,76.13 - 77.42,4.04B,76.71,47.93 - 90.53,3.04,1115202,27.74B,2.48 (3.27%),1895108,24.43,0.91,-5.56%,358769682 ,Oct 06 2020,20200829,27736484115 
20200828,Cardinal Health Inc,CAH,NYSE,50.5,Biotechnology & Drugs,Healthcare,50.67,49.98 - 50.79,152.92B,50.6,39.05 - 60.69,-12.45,1119865,14.77B,1.94 (3.84%),2218162,N/A,1.02,19.47%,292444079 ,Nov 09 2020,20200829,14768425990 
20200828,Mitsubishi UFJ Financial Group Inc ADR,MUFG,NYSE,4.2,Regional Banks,Financial,4.09,4.15 - 4.22,81.67B,4.17,3.33 - 5.54,0.23,1120042,53.7B,0.23 (5.64%),1713858,17.59,1.21,-12.13%,12841015212 ,Nov 13 2020,20200829,53932263890 
20200828,Allegheny Technologies Incorporated,ATI,NYSE,8.65,Misc. Fabricated Products,Basic Materials,8.47,8.47 - 8.72,3.76B,8.51,4.95 - 24.17,-2.01,1111522,1.1B,N/A (N/A),2758462,N/A,1.86,-54.92%,126814081 ,Oct 27 2020,20200829,1096941801 
20200828,Laboratory Corporation of America Holdings,LH,NYSE,177.41,Healthcare Facilities,Healthcare,174.26,172.36 - 177.59,11.47B,174.48,98.5 - 205.63,3.67,1105566,17.28B,N/A (N/A),827422,51.73,1.41,5.70%,97400000 ,Oct 21 2020,20200829,17279734000 
20200828,WEC Energy Group Inc,WEC,NYSE,93.62,Electric Utilities,Utilities,92.35,91.61 - 93.73,7.21B,92.38,68.01 - 109.53,3.7,1111924,29.53B,2.53 (2.74%),1388118,24.64,0.17,-2.41%,315434531 ,Nov 03 2020,20200829,29530980792 
20200828,Crocs Inc,CROX,NASDAQ,41.14,Footwear,Consumer Cyclical,41.12,39.87 - 41.52,1.19B,41.5,8.41 - 43.79,1.78,1097408,2.78B,N/A (N/A),1250617,22.14,1.85,79.65%,67462048 ,Nov 05 2020,20200829,2775388655 
20200828,Tata Motors Limited ADR,TTM,NYSE,9.77,Auto & Truck Manufacturers,Consumer Cyclical,9.65,9.66 - 9.88,N/A,9.67,3.92 - 14.03,3.88,1099270,2.63B,N/A (N/A),2354003,2.13,2.19,21.22%,3395850799 ,Nov 15 2020,20200829,33177462306 
20200828,L3Harris Technologies Inc,LHX,NYSE,179.89,Aerospace & Defense,Capital Goods,181.17,179.25 - 181.75,18.33B,181.72,142.01 - 230.99,5.95,1096774,38.89B,3.40 (1.88%),1638232,30.68,0.7,-15.66%,216195394 ,Oct 28 2020,20200829,38891389427 
20200828,KB Home,KBH,NYSE,36.63,Construction Services,Capital Goods,36.17,36.03 - 36.85,4.71B,36.43,9.85 - 40.51,3.23,1089187,3.58B,0.36 (1.00%),1943270,11.2,2,30.03%,97844000 ,Sep 23 2020,20200829,3584025720 
20200828,Dentsply Sirona Inc,XRAY,NASDAQ,45.32,Medical Equipment & Supplies,Healthcare,44.73,44.32 - 45.47,3.44B,44.66,31.58 - 60.87,-0.23,1082446,9.9B,0.40 (0.92%),1716625,N/A,1.02,-12.88%,218496392 ,Oct 30 2020,20200829,9902256485 
20200828,Automatic Data Processing Inc,ADP,NASDAQ,141.34,Business Services,Services,141.01,139.38 - 141.44,14.59B,140.94,103.2 - 182.32,5.68,1079512,60.77B,3.64 (2.61%),2023389,24.45,0.77,-16.58%,429965405 ,Oct 28 2020,20200829,60771310343 
20200828,Amphenol Corporation,APH,NYSE,109.78,Electronic Instr. & Controls,Technology,108.1,107.73 - 109.95,8.1B,108.19,63.05 - 111.4,3.59,1076306,32.76B,1.00 (0.93%),1416239,30.6,1.29,25.29%,298376863 ,Oct 21 2020,20200829,32755812020 
20200828,Sempra Energy,SRE,NYSE,122.32,Electric Utilities,Utilities,123.59,121.98 - 123.88,11.2B,123.14,88 - 161.87,6.92,1065014,35.38B,4.18 (3.38%),1756418,19.05,0.73,-14%,289259674 ,Oct 28 2020,20200829,35382243324 
20200828,Wyndham Destinations Inc,WYND,NYSE,31.25,Hotels & Motels,Services,30.01,30.15 - 31.55,2.99B,30.25,13.77 - 53.13,-0.27,1074623,2.67B,1.75 (5.83%),1186470,N/A,1.96,-29.12%,85388383 ,Oct 28 2020,20200829,2668386969 
20200828,Tupperware Brands Corporation,TUP,NYSE,14.91,Personal & Household Prods.,Consumer/Non-Cyclical,14.48,14.25 - 14.95,1.61B,14.51,1.15 - 16.94,-0.16,1065991,732.34M,0.54 (11.17%),3869577,N/A,3.71,17.40%,49117624 ,Oct 21 2020,20200829,732343774 
20200828,Alexion Pharmaceuticals Inc,ALXN,NASDAQ,106.99,Major Drugs,Healthcare,106.11,104.75 - 107.08,5.54B,106.54,72.67 - 121.48,3.73,1065106,23.45B,N/A (N/A),1758488,27.59,1.37,-4.62%,219172983 ,Oct 22 2020,20200829,23449317451 
20200828,American Tower Corp,AMT,NYSE,249.59,Rental & Leasing,Services,247.97,245.41 - 249.73,7.78B,248.77,174.32 - 272.2,4.31,1062982,110.71B,4.40 (1.77%),1682640,58.01,0.41,8.32%,443570634 ,Oct 29 2020,20200829,110711000000 
20200828,Omnicom Group Inc,OMC,NYSE,55.11,Advertising,Services,54.96,54.28 - 55.26,13.97B,54.98,46.37 - 82.73,4.29,1051860,11.84B,2.60 (4.73%),2466029,12.78,0.7,-27.06%,214868724 ,Oct 20 2020,20200829,11841415380 
20200828,Eaton Corporation PLC,ETN,NYSE,103.51,Electronic Instr. & Controls,Technology,102.09,101.51 - 103.57,19.2B,102.49,56.42 - 105.78,3.72,1049714,41.41B,2.92 (2.86%),1856367,27.15,1.17,29.97%,400100000 ,Nov 03 2020,20200829,41414351000 
20200828,Alkermes Plc,ALKS,NASDAQ,16.35,Biotechnology & Drugs,Healthcare,16.19,16.1 - 16.39,1.16B,16.36,11.98 - 23.22,-0.8,1051293,2.6B,N/A (N/A),1383905,N/A,1.4,-22.11%,159043691 ,Oct 21 2020,20200829,2600364348 
20200828,Cadence Design Systems Inc,CDNS,NASDAQ,110.86,Software & Programming,Technology,109.36,109.87 - 111.36,2.44B,110.5,51.48 - 113.95,3.63,1038172,30.91B,N/A (N/A),1738952,29.74,1.11,60.62%,278794000 ,Oct 21 2020,20200829,30907102840 
20200828,Boston Properties Inc,BXP,NYSE,88.94,Real Estate Operations,Services,88.48,87.54 - 89.31,2.91B,88.4,71.61 - 147.83,6.52,1038019,13.84B,3.92 (4.43%),1491450,13.25,1.01,-30.56%,155633800 ,Oct 27 2020,20200829,13842070172 
20200828,Varian Medical Systems Inc,VAR,NYSE,172.75,Medical Equipment & Supplies,Healthcare,172.15,172.17 - 172.83,3.2B,172.4,89.62 - 176.13,2.85,1040060,15.71B,N/A (N/A),1209868,60.8,1.16,61.98%,90941138 ,Oct 21 2020,20200829,15710081590 
20200828,Agnico Eagle Mines Limited,AEM,NYSE,82.03,Gold & Silver,Basic Materials,79.2,80.29 - 82.25,2.67B,80.74,31 - 84.63,2.05,1040546,19.88B,0.80 (1.01%),1493883,38.62,0.9,32.56%,242321330 ,Oct 28 2020,20200829,19877618700 
20200828,Durect Corporation,DRRX,NASDAQ,1.82,Biotechnology & Drugs,Healthcare,1.89,1.81 - 1.92,50.06M,1.9,0.954 - 3.949,-0.01,1036180,365.05M,N/A (N/A),1761960,N/A,2.05,14.47%,200576707 ,Nov 09 2020,20200829,365049607 
20200828,American Software Inc,AMSWA,NASDAQ,14.82,Software & Programming,Technology,15.97,14.54 - 15.78,115.36M,15.43,9.06 - 21.48,0.21,1034562,480.79M,0.44 (2.49%),205252,81.9,0.59,-2.69%,32442128 ,Nov 26 2020,20200829,480792337 
20200828,Sony Corp ADR,SNE,NYSE,79.39,Audio & Video Equipment,Consumer Cyclical,80.42,78.8 - 79.65,182.67B,79.07,50.94 - 84.11,4.96,1010167,95.99B,0.42 (0.5%),1170228,16.78,1.09,39.97%,1221627370 ,Oct 29 2020,20200829,96984996904 
20200828,Autodesk Inc,ADSK,NASDAQ,247.39,Software & Programming,Technology,243.11,244.85 - 250.5,3.54B,244.85,125.38 - 254.13,1.41,999064,54.23B,N/A (N/A),1412922,165.74,1.54,73.45%,219196718 ,Nov 19 2020,20200829,54227076066 
20200828,Comerica Inc,CMA,NYSE,40.19,Regional Banks,Financial,40.09,39.89 - 40.63,1.6B,40.63,24.28 - 73.43,4.16,996690,5.59B,2.72 (6.78%),1883396,10.06,1.88,-34.68%,139039348 ,Oct 20 2020,20200829,5587991396 
20200828,Cerus Corporation,CERS,NASDAQ,6.26,Biotechnology & Drugs,Healthcare,6.12,6.05 - 6.26,100.81M,6.11,2.72 - 7.94,-0.44,994309,1.04B,N/A (N/A),1896724,N/A,1.27,17.45%,166171328 ,Oct 29 2020,20200829,1040232513 
20200828,Option Care Health Inc,OPCH,NASDAQ,11.79,Healthcare Facilities,Healthcare,11.39,11.34 - 11.84,2.78B,11.48,5.74 - 18.21,-0.51,984818,2.2B,N/A (N/A),774089,N/A,1.27,-14.57%,186716364 ,Nov 04 2020,20200829,2201385932 
20200828,Ralph Lauren Corp Class A,RL,NYSE,71.19,Retail (Apparel),Services,68.24,68.35 - 71.28,5.22B,68.63,59.82 - 128.29,-0.08,968847,5.2B,2.75 (3.40%),1156894,3344.06,1.24,-19.09%,73044681 ,Nov 05 2020,20200829,5200050840 
20200828,Tiffany & Co,TIF,NYSE,123.88,Retail (Specialty),Services,123.23,123.54 - 124.61,3.68B,123.81,81.61 - 134.42,2.88,967000,15.03B,2.32 (1.88%),1840489,43.33,0.94,44.82%,121300000 ,Dec 01 2020,20200829,15026644000 
20200828,Principal Financial Group Inc,PFG,NASDAQ,44.33,Insurance (Accident & Health),Financial,44.34,43.75 - 44.72,16.19B,44.71,23.31 - 58.28,4.55,964266,12.17B,2.24 (5.13%),1571566,9.95,1.63,-16.67%,274518698 ,Oct 26 2020,20200829,12169413882 
20200828,Citrix Systems Inc,CTXS,NASDAQ,144.03,Software & Programming,Technology,142.24,142.62 - 146.49,3.2B,143.08,92.11 - 173.46,5.92,957162,17.79B,1.40 (0.97%),1585499,23.05,0.24,55.27%,123531988 ,Oct 21 2020,20200829,17792312232 
20200828,Janone Inc,JAN,NASDAQ,7.79,Retail (Specialty),Services,7.63,7.61 - 8.54,33.66M,7.76,2 - 9.01,-7.04,955493,15.77M,N/A (N/A),513926,N/A,1.22,73.11%,2023846 ,Aug 31 2020,20200829,15765760 
